dataset,action_id,issue_pair_id,baseline_report_id,ours_report_id,checker_family,checker,kind,lifecycle_applicable,evidence,transition,baseline_locations,ours_locations
OpenHarmony,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist,ba0772112dd9162303fa,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|13,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|15,cplusplus,cplusplus.NewDeleteLeaks,leak,True,release,absent_in_both,,
OpenHarmony,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist,ba0772112dd9162303fa,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|13,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|15,cplusplus,cplusplus.NewDeleteLeaks,leak,True,branch,retained,prebuilts/clang/ohos/linux-x86_64/llvm_ohos_compile/include/libcxx-ohos/include/c++/v1/__memory/shared_ptr.h:833:16,prebuilts/clang/ohos/linux-x86_64/llvm_ohos_exp/include/libcxx-ohos/include/c++/v1/__memory/shared_ptr.h:833:16
OpenHarmony,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist,24d590ee21fcc19f7602,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|5,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|7,cplusplus,cplusplus.NewDeleteLeaks,leak,True,allocation,retained,prebuilts/taihe/ohos/linux-x86_64/taihe/include/taihe/object.hpp:132:12,prebuilts/taihe/ohos/linux-x86_64/taihe/include/taihe/object.hpp:132:12
OpenHarmony,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist,24d590ee21fcc19f7602,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|5,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|7,cplusplus,cplusplus.NewDeleteLeaks,leak,True,release,absent_in_both,,
OpenHarmony,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist,24d590ee21fcc19f7602,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|5,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|7,cplusplus,cplusplus.NewDeleteLeaks,leak,True,branch,retained,prebuilts/clang/ohos/linux-x86_64/llvm_ohos_compile/include/libcxx-ohos/include/c++/v1/__memory/shared_ptr.h:833:16,prebuilts/clang/ohos/linux-x86_64/llvm_ohos_exp/include/libcxx-ohos/include/c++/v1/__memory/shared_ptr.h:833:16
OpenHarmony,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist,c83bf034427b634e8658,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|10,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|12,cplusplus,cplusplus.NewDeleteLeaks,leak,True,allocation,retained,prebuilts/taihe/ohos/linux-x86_64/taihe/include/taihe/object.hpp:132:12,prebuilts/taihe/ohos/linux-x86_64/taihe/include/taihe/object.hpp:132:12
OpenHarmony,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist,c83bf034427b634e8658,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|10,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|12,cplusplus,cplusplus.NewDeleteLeaks,leak,True,release,absent_in_both,,
OpenHarmony,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist,c83bf034427b634e8658,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|10,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|12,cplusplus,cplusplus.NewDeleteLeaks,leak,True,branch,retained,prebuilts/clang/ohos/linux-x86_64/llvm_ohos_compile/include/libcxx-ohos/include/c++/v1/__memory/shared_ptr.h:833:16,prebuilts/clang/ohos/linux-x86_64/llvm_ohos_exp/include/libcxx-ohos/include/c++/v1/__memory/shared_ptr.h:833:16
OpenHarmony,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist,c83bf034427b634e8658,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|11,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|13,cplusplus,cplusplus.NewDeleteLeaks,leak,True,allocation,retained,prebuilts/taihe/ohos/linux-x86_64/taihe/include/taihe/object.hpp:132:12,prebuilts/taihe/ohos/linux-x86_64/taihe/include/taihe/object.hpp:132:12
OpenHarmony,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist,c83bf034427b634e8658,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|11,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|13,cplusplus,cplusplus.NewDeleteLeaks,leak,True,release,absent_in_both,,
OpenHarmony,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist,c83bf034427b634e8658,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|11,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|13,cplusplus,cplusplus.NewDeleteLeaks,leak,True,branch,retained,prebuilts/clang/ohos/linux-x86_64/llvm_ohos_compile/include/libcxx-ohos/include/c++/v1/__memory/shared_ptr.h:833:16,prebuilts/clang/ohos/linux-x86_64/llvm_ohos_exp/include/libcxx-ohos/include/c++/v1/__memory/shared_ptr.h:833:16
OpenHarmony,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist,c83bf034427b634e8658,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|18,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|20,cplusplus,cplusplus.NewDeleteLeaks,leak,True,allocation,retained,prebuilts/taihe/ohos/linux-x86_64/taihe/include/taihe/object.hpp:132:12,prebuilts/taihe/ohos/linux-x86_64/taihe/include/taihe/object.hpp:132:12
OpenHarmony,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist,c83bf034427b634e8658,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|18,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|20,cplusplus,cplusplus.NewDeleteLeaks,leak,True,release,absent_in_both,,
OpenHarmony,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist,c83bf034427b634e8658,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|18,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|20,cplusplus,cplusplus.NewDeleteLeaks,leak,True,branch,retained,prebuilts/clang/ohos/linux-x86_64/llvm_ohos_compile/include/libcxx-ohos/include/c++/v1/__memory/shared_ptr.h:833:16,prebuilts/clang/ohos/linux-x86_64/llvm_ohos_exp/include/libcxx-ohos/include/c++/v1/__memory/shared_ptr.h:833:16
OpenHarmony,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist,c83bf034427b634e8658,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|19,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|21,cplusplus,cplusplus.NewDeleteLeaks,leak,True,allocation,retained,prebuilts/taihe/ohos/linux-x86_64/taihe/include/taihe/object.hpp:132:12,prebuilts/taihe/ohos/linux-x86_64/taihe/include/taihe/object.hpp:132:12
OpenHarmony,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist,c83bf034427b634e8658,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|19,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|21,cplusplus,cplusplus.NewDeleteLeaks,leak,True,release,absent_in_both,,
OpenHarmony,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist,c83bf034427b634e8658,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|19,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|21,cplusplus,cplusplus.NewDeleteLeaks,leak,True,branch,retained,prebuilts/clang/ohos/linux-x86_64/llvm_ohos_compile/include/libcxx-ohos/include/c++/v1/__memory/shared_ptr.h:833:16,prebuilts/clang/ohos/linux-x86_64/llvm_ohos_exp/include/libcxx-ohos/include/c++/v1/__memory/shared_ptr.h:833:16
OpenHarmony,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist,f420837190a423f981e5,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|12,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|14,cplusplus,cplusplus.NewDeleteLeaks,leak,True,allocation,retained,prebuilts/taihe/ohos/linux-x86_64/taihe/include/taihe/object.hpp:132:12,prebuilts/taihe/ohos/linux-x86_64/taihe/include/taihe/object.hpp:132:12
OpenHarmony,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist,f420837190a423f981e5,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|12,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|14,cplusplus,cplusplus.NewDeleteLeaks,leak,True,release,absent_in_both,,
OpenHarmony,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist,f420837190a423f981e5,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|12,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|14,cplusplus,cplusplus.NewDeleteLeaks,leak,True,branch,retained,prebuilts/clang/ohos/linux-x86_64/llvm_ohos_compile/include/libcxx-ohos/include/c++/v1/__memory/shared_ptr.h:833:16,prebuilts/clang/ohos/linux-x86_64/llvm_ohos_exp/include/libcxx-ohos/include/c++/v1/__memory/shared_ptr.h:833:16
OpenHarmony,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist,f420837190a423f981e5,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|20,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|22,cplusplus,cplusplus.NewDeleteLeaks,leak,True,allocation,retained,prebuilts/taihe/ohos/linux-x86_64/taihe/include/taihe/object.hpp:132:12,prebuilts/taihe/ohos/linux-x86_64/taihe/include/taihe/object.hpp:132:12
OpenHarmony,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist,f420837190a423f981e5,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|20,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|22,cplusplus,cplusplus.NewDeleteLeaks,leak,True,release,absent_in_both,,
OpenHarmony,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist,f420837190a423f981e5,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|20,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|22,cplusplus,cplusplus.NewDeleteLeaks,leak,True,branch,retained,prebuilts/clang/ohos/linux-x86_64/llvm_ohos_compile/include/libcxx-ohos/include/c++/v1/__memory/shared_ptr.h:833:16,prebuilts/clang/ohos/linux-x86_64/llvm_ohos_exp/include/libcxx-ohos/include/c++/v1/__memory/shared_ptr.h:833:16
OpenHarmony,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist,e76e1beb8549c737940d,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|7,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|9,cplusplus,cplusplus.NewDeleteLeaks,leak,True,allocation,retained,prebuilts/taihe/ohos/linux-x86_64/taihe/include/taihe/object.hpp:132:12,prebuilts/taihe/ohos/linux-x86_64/taihe/include/taihe/object.hpp:132:12
OpenHarmony,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist,e76e1beb8549c737940d,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|7,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|9,cplusplus,cplusplus.NewDeleteLeaks,leak,True,release,absent_in_both,,
OpenHarmony,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist,e76e1beb8549c737940d,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|7,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|9,cplusplus,cplusplus.NewDeleteLeaks,leak,True,branch,retained,prebuilts/clang/ohos/linux-x86_64/llvm_ohos_compile/include/libcxx-ohos/include/c++/v1/__memory/shared_ptr.h:833:16,prebuilts/clang/ohos/linux-x86_64/llvm_ohos_exp/include/libcxx-ohos/include/c++/v1/__memory/shared_ptr.h:833:16
OpenHarmony,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist,ab455306213908427816,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|0,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|2,cplusplus,cplusplus.NewDeleteLeaks,leak,True,allocation,retained,prebuilts/taihe/ohos/linux-x86_64/taihe/include/taihe/object.hpp:132:12,prebuilts/taihe/ohos/linux-x86_64/taihe/include/taihe/object.hpp:132:12
OpenHarmony,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist,ab455306213908427816,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|0,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|2,cplusplus,cplusplus.NewDeleteLeaks,leak,True,release,absent_in_both,,
OpenHarmony,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist,ab455306213908427816,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|0,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|2,cplusplus,cplusplus.NewDeleteLeaks,leak,True,branch,retained,foundation/graphic/graphic_3d/kits/ets/taihe/src/CameraImpl.cpp:178:9;prebuilts/clang/ohos/linux-x86_64/llvm_ohos_compile/include/libcxx-ohos/include/c++/v1/__memory/shared_ptr.h:596:13;prebuilts/clang/ohos/linux-x86_64/llvm_ohos_compile/include/libcxx-ohos/include/c++/v1/__memory/shared_ptr.h:833:16,foundation/graphic/graphic_3d/kits/ets/taihe/src/CameraImpl.cpp:178:9;prebuilts/clang/ohos/linux-x86_64/llvm_ohos_exp/include/libcxx-ohos/include/c++/v1/__memory/shared_ptr.h:596:13;prebuilts/clang/ohos/linux-x86_64/llvm_ohos_exp/include/libcxx-ohos/include/c++/v1/__memory/shared_ptr.h:833:16
OpenHarmony,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist,6edbdf6b2c64f20bbe10,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|2,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|4,cplusplus,cplusplus.NewDeleteLeaks,leak,True,allocation,retained,prebuilts/taihe/ohos/linux-x86_64/taihe/include/taihe/object.hpp:132:12,prebuilts/taihe/ohos/linux-x86_64/taihe/include/taihe/object.hpp:132:12
OpenHarmony,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist,6edbdf6b2c64f20bbe10,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|2,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|4,cplusplus,cplusplus.NewDeleteLeaks,leak,True,release,absent_in_both,,
OpenHarmony,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist,6edbdf6b2c64f20bbe10,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|2,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|4,cplusplus,cplusplus.NewDeleteLeaks,leak,True,branch,retained,foundation/graphic/graphic_3d/kits/ets/taihe/src/CameraImpl.cpp:268:9;foundation/graphic/graphic_3d/kits/ets/taihe/src/CameraImpl.cpp:272:32;prebuilts/clang/ohos/linux-x86_64/llvm_ohos_compile/include/libcxx-ohos/include/c++/v1/__memory/shared_ptr.h:833:16;prebuilts/taihe/ohos/linux-x86_64/taihe/include/taihe/optional.hpp:146:61,foundation/graphic/graphic_3d/kits/ets/taihe/src/CameraImpl.cpp:268:9;foundation/graphic/graphic_3d/kits/ets/taihe/src/CameraImpl.cpp:272:32;prebuilts/clang/ohos/linux-x86_64/llvm_ohos_exp/include/libcxx-ohos/include/c++/v1/__memory/shared_ptr.h:833:16;prebuilts/taihe/ohos/linux-x86_64/taihe/include/taihe/optional.hpp:146:61
OpenHarmony,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist,bea827e93c098ea76d41,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|9,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|11,cplusplus,cplusplus.NewDeleteLeaks,leak,True,allocation,retained,prebuilts/taihe/ohos/linux-x86_64/taihe/include/taihe/object.hpp:132:12,prebuilts/taihe/ohos/linux-x86_64/taihe/include/taihe/object.hpp:132:12
OpenHarmony,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist,bea827e93c098ea76d41,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|9,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|11,cplusplus,cplusplus.NewDeleteLeaks,leak,True,release,absent_in_both,,
OpenHarmony,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist,bea827e93c098ea76d41,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|9,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|11,cplusplus,cplusplus.NewDeleteLeaks,leak,True,branch,retained,prebuilts/clang/ohos/linux-x86_64/llvm_ohos_compile/include/libcxx-ohos/include/c++/v1/__memory/shared_ptr.h:833:16,prebuilts/clang/ohos/linux-x86_64/llvm_ohos_exp/include/libcxx-ohos/include/c++/v1/__memory/shared_ptr.h:833:16
OpenHarmony,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist,bea827e93c098ea76d41,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|17,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|19,cplusplus,cplusplus.NewDeleteLeaks,leak,True,allocation,retained,prebuilts/taihe/ohos/linux-x86_64/taihe/include/taihe/object.hpp:132:12,prebuilts/taihe/ohos/linux-x86_64/taihe/include/taihe/object.hpp:132:12
OpenHarmony,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist,bea827e93c098ea76d41,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|17,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|19,cplusplus,cplusplus.NewDeleteLeaks,leak,True,release,absent_in_both,,
OpenHarmony,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist,bea827e93c098ea76d41,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|17,oh:CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|CameraImpl.cpp_clangsa_ab169f87430aaab2d7b7fdde350907dd.plist|19,cplusplus,cplusplus.NewDeleteLeaks,leak,True,branch,retained,prebuilts/clang/ohos/linux-x86_64/llvm_ohos_compile/include/libcxx-ohos/include/c++/v1/__memory/shared_ptr.h:833:16,prebuilts/clang/ohos/linux-x86_64/llvm_ohos_exp/include/libcxx-ohos/include/c++/v1/__memory/shared_ptr.h:833:16
