dataset,action_id,issue_pair_id,status,baseline_report_id,ours_report_id,match_cost,baseline_complete,ours_complete,overall_class
Android,android:frameworks/base/tools/aapt/tests/ResourceTable_test.cpp:79492b8b8eeea4ac2cb8,e2cd5dcea4a1211bd1c8,matched,android:frameworks/base/tools/aapt/tests/ResourceTable_test.cpp:79492b8b8eeea4ac2cb8|ResourceTable_test.cpp_clangsa_38e7be088ac909d076ea69ef3bc83ce2.plist|4,android:frameworks/base/tools/aapt/tests/ResourceTable_test.cpp:79492b8b8eeea4ac2cb8|ResourceTable_test.cpp_clangsa_56682bb06483486a28fe62de298b259f.plist|4,0,False,False,unchanged
Android,android:frameworks/base/tools/aapt2/Debug.cpp:8c0966d1bdb62d981e36,e57c1e4c67e17f9786ae,matched,android:frameworks/base/tools/aapt2/Debug.cpp:8c0966d1bdb62d981e36|Debug.cpp_clangsa_564ee33834e3e67528a46f17fef16a51.plist|0,android:frameworks/base/tools/aapt2/Debug.cpp:8c0966d1bdb62d981e36|Debug.cpp_clangsa_551fa6a259862fa638006672abf2595f.plist|0,0,True,True,unchanged
Android,android:frameworks/base/tools/aapt2/Debug.cpp:8c0966d1bdb62d981e36,e80b787f1c8334ca04b9,matched,android:frameworks/base/tools/aapt2/Debug.cpp:8c0966d1bdb62d981e36|Debug.cpp_clangsa_564ee33834e3e67528a46f17fef16a51.plist|1,android:frameworks/base/tools/aapt2/Debug.cpp:8c0966d1bdb62d981e36|Debug.cpp_clangsa_551fa6a259862fa638006672abf2595f.plist|1,0,True,True,unchanged
Android,android:frameworks/base/tools/aapt2/DominatorTree.cpp:1fd654af9aa32e38496a,6171e0bba02ff5c031e1,matched,android:frameworks/base/tools/aapt2/DominatorTree.cpp:1fd654af9aa32e38496a|DominatorTree.cpp_clangsa_589b627a1ba29ab472152744c0b5e762.plist|0,android:frameworks/base/tools/aapt2/DominatorTree.cpp:1fd654af9aa32e38496a|DominatorTree.cpp_clangsa_d60ef908247e791bfae7afe37b1046c1.plist|0,0,False,False,unchanged
Android,android:frameworks/base/tools/aapt2/DominatorTree_test.cpp:75f3f44569036e094d32,8267c223c750f6e5efa4,ours_only,,android:frameworks/base/tools/aapt2/DominatorTree_test.cpp:75f3f44569036e094d32|DominatorTree_test.cpp_clangsa_b6adc50957b49e57961094b73ad38861.plist|2,,,True,
Android,android:frameworks/base/tools/aapt2/DominatorTree_test.cpp:75f3f44569036e094d32,3c6612cb15a6bb436718,ours_only,,android:frameworks/base/tools/aapt2/DominatorTree_test.cpp:75f3f44569036e094d32|DominatorTree_test.cpp_clangsa_b6adc50957b49e57961094b73ad38861.plist|3,,,True,
Android,android:frameworks/base/tools/aapt2/DominatorTree_test.cpp:75f3f44569036e094d32,9353b58564aef6796fa9,matched,android:frameworks/base/tools/aapt2/DominatorTree_test.cpp:75f3f44569036e094d32|DominatorTree_test.cpp_clangsa_b2f428051dda2c68b28b0d01a232b862.plist|0,android:frameworks/base/tools/aapt2/DominatorTree_test.cpp:75f3f44569036e094d32|DominatorTree_test.cpp_clangsa_b6adc50957b49e57961094b73ad38861.plist|0,0,True,True,unchanged
Android,android:frameworks/base/tools/aapt2/DominatorTree_test.cpp:75f3f44569036e094d32,a30488b472799fdc848c,matched,android:frameworks/base/tools/aapt2/DominatorTree_test.cpp:75f3f44569036e094d32|DominatorTree_test.cpp_clangsa_b2f428051dda2c68b28b0d01a232b862.plist|1,android:frameworks/base/tools/aapt2/DominatorTree_test.cpp:75f3f44569036e094d32|DominatorTree_test.cpp_clangsa_b6adc50957b49e57961094b73ad38861.plist|1,0,True,True,unchanged
Android,android:frameworks/base/tools/aapt2/LoadedApk.cpp:c1c48de6e3ba8fe60220,14d0a8cddde278e700c5,ours_only,,android:frameworks/base/tools/aapt2/LoadedApk.cpp:c1c48de6e3ba8fe60220|LoadedApk.cpp_clangsa_26e31bd76172e620c17828b827592b5b.plist|0,,,True,
Android,android:frameworks/base/tools/aapt2/LoadedApk.cpp:c1c48de6e3ba8fe60220,ce78af55d74fab24a96c,ours_only,,android:frameworks/base/tools/aapt2/LoadedApk.cpp:c1c48de6e3ba8fe60220|LoadedApk.cpp_clangsa_26e31bd76172e620c17828b827592b5b.plist|1,,,True,
Android,android:frameworks/base/tools/aapt2/LoadedApk.cpp:c1c48de6e3ba8fe60220,0be0928e3744f5cfeb84,ours_only,,android:frameworks/base/tools/aapt2/LoadedApk.cpp:c1c48de6e3ba8fe60220|LoadedApk.cpp_clangsa_26e31bd76172e620c17828b827592b5b.plist|2,,,True,
Android,android:frameworks/base/tools/aapt2/NameMangler_test.cpp:db39d172932149e6e938,503560b7ee7c7948c279,ours_only,,android:frameworks/base/tools/aapt2/NameMangler_test.cpp:db39d172932149e6e938|NameMangler_test.cpp_clangsa_9139a198285b37d974223ce9e86ab91f.plist|2,,,True,
Android,android:frameworks/base/tools/aapt2/NameMangler_test.cpp:db39d172932149e6e938,ff56a1e34766df596ecd,ours_only,,android:frameworks/base/tools/aapt2/NameMangler_test.cpp:db39d172932149e6e938|NameMangler_test.cpp_clangsa_9139a198285b37d974223ce9e86ab91f.plist|3,,,True,
Android,android:frameworks/base/tools/aapt2/NameMangler_test.cpp:db39d172932149e6e938,418e76b2840a7be367c8,matched,android:frameworks/base/tools/aapt2/NameMangler_test.cpp:db39d172932149e6e938|NameMangler_test.cpp_clangsa_c9803ea74438ca89a755779d1500e400.plist|0,android:frameworks/base/tools/aapt2/NameMangler_test.cpp:db39d172932149e6e938|NameMangler_test.cpp_clangsa_9139a198285b37d974223ce9e86ab91f.plist|0,0,True,True,unchanged
Android,android:frameworks/base/tools/aapt2/NameMangler_test.cpp:db39d172932149e6e938,d9bb6045a0bb82b2c994,matched,android:frameworks/base/tools/aapt2/NameMangler_test.cpp:db39d172932149e6e938|NameMangler_test.cpp_clangsa_c9803ea74438ca89a755779d1500e400.plist|1,android:frameworks/base/tools/aapt2/NameMangler_test.cpp:db39d172932149e6e938|NameMangler_test.cpp_clangsa_9139a198285b37d974223ce9e86ab91f.plist|1,0,True,True,unchanged
Android,android:frameworks/base/tools/aapt2/Resource.cpp:a8e94f3f4a8222b6bf98,828d7d708a3595187118,matched,android:frameworks/base/tools/aapt2/Resource.cpp:a8e94f3f4a8222b6bf98|Resource.cpp_clangsa_7f75d40022f6d243371f8f1835c7c434.plist|0,android:frameworks/base/tools/aapt2/Resource.cpp:a8e94f3f4a8222b6bf98|Resource.cpp_clangsa_8dbd50c5d721e9f5e8b71f4c56ba2880.plist|0,0,False,False,unchanged
Android,android:frameworks/base/tools/aapt2/ResourceParser.cpp:79e6ea0eadd59015a191,e34fd81b3ea31ae86255,ours_only,,android:frameworks/base/tools/aapt2/ResourceParser.cpp:79e6ea0eadd59015a191|ResourceParser.cpp_clangsa_c53f2e4e3bcb19a9717317df57cc782d.plist|2,,,True,
Android,android:frameworks/base/tools/aapt2/ResourceParser.cpp:79e6ea0eadd59015a191,09515e510b1bbbc19e7a,ours_only,,android:frameworks/base/tools/aapt2/ResourceParser.cpp:79e6ea0eadd59015a191|ResourceParser.cpp_clangsa_c53f2e4e3bcb19a9717317df57cc782d.plist|3,,,True,
Android,android:frameworks/base/tools/aapt2/ResourceParser.cpp:79e6ea0eadd59015a191,fcaedf69ee7a61452115,ours_only,,android:frameworks/base/tools/aapt2/ResourceParser.cpp:79e6ea0eadd59015a191|ResourceParser.cpp_clangsa_c53f2e4e3bcb19a9717317df57cc782d.plist|4,,,True,
Android,android:frameworks/base/tools/aapt2/ResourceParser.cpp:79e6ea0eadd59015a191,35bca13b36ebcd06d383,ours_only,,android:frameworks/base/tools/aapt2/ResourceParser.cpp:79e6ea0eadd59015a191|ResourceParser.cpp_clangsa_c53f2e4e3bcb19a9717317df57cc782d.plist|5,,,True,
Android,android:frameworks/base/tools/aapt2/ResourceParser.cpp:79e6ea0eadd59015a191,b6c13b44a3498bf99287,ours_only,,android:frameworks/base/tools/aapt2/ResourceParser.cpp:79e6ea0eadd59015a191|ResourceParser.cpp_clangsa_c53f2e4e3bcb19a9717317df57cc782d.plist|6,,,True,
Android,android:frameworks/base/tools/aapt2/ResourceParser.cpp:79e6ea0eadd59015a191,5955906d3dc8ddd3936e,ours_only,,android:frameworks/base/tools/aapt2/ResourceParser.cpp:79e6ea0eadd59015a191|ResourceParser.cpp_clangsa_c53f2e4e3bcb19a9717317df57cc782d.plist|7,,,True,
Android,android:frameworks/base/tools/aapt2/ResourceParser.cpp:79e6ea0eadd59015a191,3a60e6a6689088c6cd30,ours_only,,android:frameworks/base/tools/aapt2/ResourceParser.cpp:79e6ea0eadd59015a191|ResourceParser.cpp_clangsa_c53f2e4e3bcb19a9717317df57cc782d.plist|8,,,True,
Android,android:frameworks/base/tools/aapt2/ResourceParser.cpp:79e6ea0eadd59015a191,32bcecd319ef62e124f4,matched,android:frameworks/base/tools/aapt2/ResourceParser.cpp:79e6ea0eadd59015a191|ResourceParser.cpp_clangsa_2014cc26c19724c38f18b36b8f926973.plist|0,android:frameworks/base/tools/aapt2/ResourceParser.cpp:79e6ea0eadd59015a191|ResourceParser.cpp_clangsa_c53f2e4e3bcb19a9717317df57cc782d.plist|0,0,True,True,unchanged
Android,android:frameworks/base/tools/aapt2/ResourceParser.cpp:79e6ea0eadd59015a191,7490eea76252c07bbc55,matched,android:frameworks/base/tools/aapt2/ResourceParser.cpp:79e6ea0eadd59015a191|ResourceParser.cpp_clangsa_2014cc26c19724c38f18b36b8f926973.plist|1,android:frameworks/base/tools/aapt2/ResourceParser.cpp:79e6ea0eadd59015a191|ResourceParser.cpp_clangsa_c53f2e4e3bcb19a9717317df57cc782d.plist|1,0,True,True,unchanged
Android,android:frameworks/base/tools/aapt2/ResourceParser_test.cpp:33f278b13df78d38be7d,a975a286eaca2a4174f7,ours_only,,android:frameworks/base/tools/aapt2/ResourceParser_test.cpp:33f278b13df78d38be7d|ResourceParser_test.cpp_clangsa_ebc6807343997fe558fa4473aeed5d79.plist|0,,,True,
Android,android:frameworks/base/tools/aapt2/ResourceParser_test.cpp:33f278b13df78d38be7d,0e37fa1d3aa8aa91c13f,ours_only,,android:frameworks/base/tools/aapt2/ResourceParser_test.cpp:33f278b13df78d38be7d|ResourceParser_test.cpp_clangsa_ebc6807343997fe558fa4473aeed5d79.plist|1,,,True,
Android,android:frameworks/base/tools/aapt2/ResourceTable.cpp:185d32e2be1b770aa2e7,273df83b7c49e828585e,matched,android:frameworks/base/tools/aapt2/ResourceTable.cpp:185d32e2be1b770aa2e7|ResourceTable.cpp_clangsa_b654791f7e348f78d1391f653d8fca68.plist|0,android:frameworks/base/tools/aapt2/ResourceTable.cpp:185d32e2be1b770aa2e7|ResourceTable.cpp_clangsa_82cd80dddb1314c54ebb1d1fe183c2b6.plist|0,0,True,True,unchanged
Android,android:frameworks/base/tools/aapt2/ResourceTable.cpp:185d32e2be1b770aa2e7,41c27409872b8aebb507,matched,android:frameworks/base/tools/aapt2/ResourceTable.cpp:185d32e2be1b770aa2e7|ResourceTable.cpp_clangsa_b654791f7e348f78d1391f653d8fca68.plist|1,android:frameworks/base/tools/aapt2/ResourceTable.cpp:185d32e2be1b770aa2e7|ResourceTable.cpp_clangsa_82cd80dddb1314c54ebb1d1fe183c2b6.plist|1,0,True,True,unchanged
Android,android:frameworks/base/tools/aapt2/ResourceTable_test.cpp:2c3df4e6186526987768,d8bed3ec8cb654e0a11a,matched,android:frameworks/base/tools/aapt2/ResourceTable_test.cpp:2c3df4e6186526987768|ResourceTable_test.cpp_clangsa_1795cb1ad8785a95fc4518b0fb4afeb1.plist|2,android:frameworks/base/tools/aapt2/ResourceTable_test.cpp:2c3df4e6186526987768|ResourceTable_test.cpp_clangsa_ceef65779c46aa90098e7210a5de1163.plist|2,5,True,True,unchanged
Android,android:frameworks/base/tools/aapt2/ResourceTable_test.cpp:2c3df4e6186526987768,2ff6ac6fb06dadf7d084,ours_only,,android:frameworks/base/tools/aapt2/ResourceTable_test.cpp:2c3df4e6186526987768|ResourceTable_test.cpp_clangsa_ceef65779c46aa90098e7210a5de1163.plist|3,,,True,
Android,android:frameworks/base/tools/aapt2/ResourceTable_test.cpp:2c3df4e6186526987768,8881455681a6ac3c6131,ours_only,,android:frameworks/base/tools/aapt2/ResourceTable_test.cpp:2c3df4e6186526987768|ResourceTable_test.cpp_clangsa_ceef65779c46aa90098e7210a5de1163.plist|4,,,True,
Android,android:frameworks/base/tools/aapt2/ResourceTable_test.cpp:2c3df4e6186526987768,7e4c21715c6f4e8305e9,matched,android:frameworks/base/tools/aapt2/ResourceTable_test.cpp:2c3df4e6186526987768|ResourceTable_test.cpp_clangsa_1795cb1ad8785a95fc4518b0fb4afeb1.plist|0,android:frameworks/base/tools/aapt2/ResourceTable_test.cpp:2c3df4e6186526987768|ResourceTable_test.cpp_clangsa_ceef65779c46aa90098e7210a5de1163.plist|0,0,True,True,unchanged
Android,android:frameworks/base/tools/aapt2/ResourceTable_test.cpp:2c3df4e6186526987768,de292747c27b43248241,matched,android:frameworks/base/tools/aapt2/ResourceTable_test.cpp:2c3df4e6186526987768|ResourceTable_test.cpp_clangsa_1795cb1ad8785a95fc4518b0fb4afeb1.plist|1,android:frameworks/base/tools/aapt2/ResourceTable_test.cpp:2c3df4e6186526987768|ResourceTable_test.cpp_clangsa_ceef65779c46aa90098e7210a5de1163.plist|1,0,True,True,unchanged
Android,android:frameworks/base/tools/aapt2/ResourceUtils.cpp:59f7086a0d114aba7159,b9d5a8cc16e97bd9df3d,ours_only,,android:frameworks/base/tools/aapt2/ResourceUtils.cpp:59f7086a0d114aba7159|ResourceUtils.cpp_clangsa_41134e6eef35c5467425ceb27434e9d7.plist|2,,,True,
Android,android:frameworks/base/tools/aapt2/ResourceUtils.cpp:59f7086a0d114aba7159,93abf11d99405493c1fd,ours_only,,android:frameworks/base/tools/aapt2/ResourceUtils.cpp:59f7086a0d114aba7159|ResourceUtils.cpp_clangsa_41134e6eef35c5467425ceb27434e9d7.plist|3,,,True,
Android,android:frameworks/base/tools/aapt2/ResourceUtils.cpp:59f7086a0d114aba7159,f1244f9c9cfcf142e7d7,matched,android:frameworks/base/tools/aapt2/ResourceUtils.cpp:59f7086a0d114aba7159|ResourceUtils.cpp_clangsa_5a9e46ace580edd0268af5d95cc78d9d.plist|0,android:frameworks/base/tools/aapt2/ResourceUtils.cpp:59f7086a0d114aba7159|ResourceUtils.cpp_clangsa_41134e6eef35c5467425ceb27434e9d7.plist|0,0,True,True,unchanged
Android,android:frameworks/base/tools/aapt2/ResourceUtils.cpp:59f7086a0d114aba7159,02b88cf46d0ea04d8bda,matched,android:frameworks/base/tools/aapt2/ResourceUtils.cpp:59f7086a0d114aba7159|ResourceUtils.cpp_clangsa_5a9e46ace580edd0268af5d95cc78d9d.plist|1,android:frameworks/base/tools/aapt2/ResourceUtils.cpp:59f7086a0d114aba7159|ResourceUtils.cpp_clangsa_41134e6eef35c5467425ceb27434e9d7.plist|1,0,True,True,unchanged
Android,android:frameworks/base/tools/aapt2/ResourceUtils_test.cpp:e75092379102c567a3d7,812c047e46e305fb4407,matched,android:frameworks/base/tools/aapt2/ResourceUtils_test.cpp:e75092379102c567a3d7|ResourceUtils_test.cpp_clangsa_bfbe66cf9879cc152f2c8f405b41aaf6.plist|0,android:frameworks/base/tools/aapt2/ResourceUtils_test.cpp:e75092379102c567a3d7|ResourceUtils_test.cpp_clangsa_e8ae6dd8d1b0a3ec60d75d6514393334.plist|0,0,True,True,unchanged
Android,android:frameworks/base/tools/aapt2/ResourceUtils_test.cpp:e75092379102c567a3d7,70b913631fff60f2513c,ours_only,,android:frameworks/base/tools/aapt2/ResourceUtils_test.cpp:e75092379102c567a3d7|ResourceUtils_test.cpp_clangsa_e8ae6dd8d1b0a3ec60d75d6514393334.plist|1,,,True,
Android,android:frameworks/base/tools/aapt2/ResourceUtils_test.cpp:e75092379102c567a3d7,3da45218a0d4cf06982a,ours_only,,android:frameworks/base/tools/aapt2/ResourceUtils_test.cpp:e75092379102c567a3d7|ResourceUtils_test.cpp_clangsa_e8ae6dd8d1b0a3ec60d75d6514393334.plist|2,,,True,
Android,android:frameworks/base/tools/aapt2/ResourceValues.cpp:b375fb983ee937e0bc86,a2d095f914718d27bd8e,ours_only,,android:frameworks/base/tools/aapt2/ResourceValues.cpp:b375fb983ee937e0bc86|ResourceValues.cpp_clangsa_8a0f266fb7e244908603d26802e727a7.plist|3,,,True,
Android,android:frameworks/base/tools/aapt2/ResourceValues.cpp:b375fb983ee937e0bc86,ed00ae3f9d49975826b8,ours_only,,android:frameworks/base/tools/aapt2/ResourceValues.cpp:b375fb983ee937e0bc86|ResourceValues.cpp_clangsa_8a0f266fb7e244908603d26802e727a7.plist|4,,,True,
Android,android:frameworks/base/tools/aapt2/ResourceValues.cpp:b375fb983ee937e0bc86,96580f7bff6e2b88b2c2,matched,android:frameworks/base/tools/aapt2/ResourceValues.cpp:b375fb983ee937e0bc86|ResourceValues.cpp_clangsa_e76d3bb8a99fbd4a55c5ed1015e21455.plist|0,android:frameworks/base/tools/aapt2/ResourceValues.cpp:b375fb983ee937e0bc86|ResourceValues.cpp_clangsa_8a0f266fb7e244908603d26802e727a7.plist|0,0,True,True,unchanged
Android,android:frameworks/base/tools/aapt2/ResourceValues.cpp:b375fb983ee937e0bc86,0ee79e0d20794be21f43,matched,android:frameworks/base/tools/aapt2/ResourceValues.cpp:b375fb983ee937e0bc86|ResourceValues.cpp_clangsa_e76d3bb8a99fbd4a55c5ed1015e21455.plist|2,android:frameworks/base/tools/aapt2/ResourceValues.cpp:b375fb983ee937e0bc86|ResourceValues.cpp_clangsa_8a0f266fb7e244908603d26802e727a7.plist|2,0,False,False,unchanged
Android,android:frameworks/base/tools/aapt2/ResourceValues.cpp:b375fb983ee937e0bc86,0ef15464c26f3a70bc4e,matched,android:frameworks/base/tools/aapt2/ResourceValues.cpp:b375fb983ee937e0bc86|ResourceValues.cpp_clangsa_e76d3bb8a99fbd4a55c5ed1015e21455.plist|1,android:frameworks/base/tools/aapt2/ResourceValues.cpp:b375fb983ee937e0bc86|ResourceValues.cpp_clangsa_8a0f266fb7e244908603d26802e727a7.plist|1,0,True,True,unchanged
Android,android:frameworks/base/tools/aapt2/Resource_test.cpp:f4b46198ab218ae8d2bd,5bbc899ac8565a70f78d,ours_only,,android:frameworks/base/tools/aapt2/Resource_test.cpp:f4b46198ab218ae8d2bd|Resource_test.cpp_clangsa_47a31670087df99d313cd33e8b9c56d5.plist|2,,,True,
Android,android:frameworks/base/tools/aapt2/Resource_test.cpp:f4b46198ab218ae8d2bd,199ba56bb125cc46c567,ours_only,,android:frameworks/base/tools/aapt2/Resource_test.cpp:f4b46198ab218ae8d2bd|Resource_test.cpp_clangsa_47a31670087df99d313cd33e8b9c56d5.plist|3,,,True,
Android,android:frameworks/base/tools/aapt2/Resource_test.cpp:f4b46198ab218ae8d2bd,ee9e88033beca6e7a3c4,matched,android:frameworks/base/tools/aapt2/Resource_test.cpp:f4b46198ab218ae8d2bd|Resource_test.cpp_clangsa_353a8acbb24e07815828bac22c64c27a.plist|0,android:frameworks/base/tools/aapt2/Resource_test.cpp:f4b46198ab218ae8d2bd|Resource_test.cpp_clangsa_47a31670087df99d313cd33e8b9c56d5.plist|0,0,True,True,unchanged
Android,android:frameworks/base/tools/aapt2/Resource_test.cpp:f4b46198ab218ae8d2bd,0c0585c42b4f72ab03a4,matched,android:frameworks/base/tools/aapt2/Resource_test.cpp:f4b46198ab218ae8d2bd|Resource_test.cpp_clangsa_353a8acbb24e07815828bac22c64c27a.plist|1,android:frameworks/base/tools/aapt2/Resource_test.cpp:f4b46198ab218ae8d2bd|Resource_test.cpp_clangsa_47a31670087df99d313cd33e8b9c56d5.plist|1,0,True,True,unchanged
Android,android:frameworks/base/tools/aapt2/SdkConstants.cpp:c52723e718f1615e5f1d,5c1132e56e732bc48062,matched,android:frameworks/base/tools/aapt2/SdkConstants.cpp:c52723e718f1615e5f1d|SdkConstants.cpp_clangsa_7cf7605661649f52abc34ed00d5d6cbf.plist|0,android:frameworks/base/tools/aapt2/SdkConstants.cpp:c52723e718f1615e5f1d|SdkConstants.cpp_clangsa_2c80593b69731a3c4be8d56d8a1c735c.plist|0,0,False,False,unchanged
Android,android:frameworks/base/tools/aapt2/SdkConstants_test.cpp:9cc03aba04bb07b64140,fe45458767923f6af95f,matched,android:frameworks/base/tools/aapt2/SdkConstants_test.cpp:9cc03aba04bb07b64140|SdkConstants_test.cpp_clangsa_524c92b499e0f1842beab53194cd62f5.plist|0,android:frameworks/base/tools/aapt2/SdkConstants_test.cpp:9cc03aba04bb07b64140|SdkConstants_test.cpp_clangsa_cf687b577cb8b437ca37a6ce722f9026.plist|0,0,False,False,unchanged
Android,android:frameworks/base/tools/aapt2/ValueTransformer.cpp:e85aadf7baab54f30dd3,1edff83ac6842615cb83,matched,android:frameworks/base/tools/aapt2/ValueTransformer.cpp:e85aadf7baab54f30dd3|ValueTransformer.cpp_clangsa_3a934b7e62291ddfad02ed9c9608123e.plist|0,android:frameworks/base/tools/aapt2/ValueTransformer.cpp:e85aadf7baab54f30dd3|ValueTransformer.cpp_clangsa_1f57a35fe87626ae87f24c9cf8dff67b.plist|0,0,False,False,unchanged
Android,android:frameworks/base/tools/aapt2/ValueVisitor_test.cpp:89c3a50bb0d03bdf7dd2,98f1f572ab668eda298a,ours_only,,android:frameworks/base/tools/aapt2/ValueVisitor_test.cpp:89c3a50bb0d03bdf7dd2|ValueVisitor_test.cpp_clangsa_dc23da08be40c35cab562384571d97c4.plist|2,,,True,
Android,android:frameworks/base/tools/aapt2/ValueVisitor_test.cpp:89c3a50bb0d03bdf7dd2,21a1b14ddd7b95045a22,ours_only,,android:frameworks/base/tools/aapt2/ValueVisitor_test.cpp:89c3a50bb0d03bdf7dd2|ValueVisitor_test.cpp_clangsa_dc23da08be40c35cab562384571d97c4.plist|3,,,True,
Android,android:frameworks/base/tools/aapt2/ValueVisitor_test.cpp:89c3a50bb0d03bdf7dd2,6cbf7dfd01bc48240a00,matched,android:frameworks/base/tools/aapt2/ValueVisitor_test.cpp:89c3a50bb0d03bdf7dd2|ValueVisitor_test.cpp_clangsa_e2ca6349461c83dcef984ef4a4461f98.plist|0,android:frameworks/base/tools/aapt2/ValueVisitor_test.cpp:89c3a50bb0d03bdf7dd2|ValueVisitor_test.cpp_clangsa_dc23da08be40c35cab562384571d97c4.plist|0,0,True,True,unchanged
Android,android:frameworks/base/tools/aapt2/ValueVisitor_test.cpp:89c3a50bb0d03bdf7dd2,811d75f2869a034d376e,matched,android:frameworks/base/tools/aapt2/ValueVisitor_test.cpp:89c3a50bb0d03bdf7dd2|ValueVisitor_test.cpp_clangsa_e2ca6349461c83dcef984ef4a4461f98.plist|1,android:frameworks/base/tools/aapt2/ValueVisitor_test.cpp:89c3a50bb0d03bdf7dd2|ValueVisitor_test.cpp_clangsa_dc23da08be40c35cab562384571d97c4.plist|1,0,True,True,unchanged
Android,android:frameworks/base/tools/aapt2/cmd/ApkInfo_test.cpp:9e76b9e856eff1e6d7a9,b6192e07479d4e0028bd,ours_only,,android:frameworks/base/tools/aapt2/cmd/ApkInfo_test.cpp:9e76b9e856eff1e6d7a9|ApkInfo_test.cpp_clangsa_92a249b23558159b792cc481899537ca.plist|2,,,True,
Android,android:frameworks/base/tools/aapt2/cmd/ApkInfo_test.cpp:9e76b9e856eff1e6d7a9,72531709c545befb0a08,ours_only,,android:frameworks/base/tools/aapt2/cmd/ApkInfo_test.cpp:9e76b9e856eff1e6d7a9|ApkInfo_test.cpp_clangsa_92a249b23558159b792cc481899537ca.plist|3,,,True,
Android,android:frameworks/base/tools/aapt2/cmd/ApkInfo_test.cpp:9e76b9e856eff1e6d7a9,7d9a7b1479f03e0367f2,matched,android:frameworks/base/tools/aapt2/cmd/ApkInfo_test.cpp:9e76b9e856eff1e6d7a9|ApkInfo_test.cpp_clangsa_abbce9be069aba104770f4fbaaeded0d.plist|0,android:frameworks/base/tools/aapt2/cmd/ApkInfo_test.cpp:9e76b9e856eff1e6d7a9|ApkInfo_test.cpp_clangsa_92a249b23558159b792cc481899537ca.plist|0,0,True,True,unchanged
Android,android:frameworks/base/tools/aapt2/cmd/ApkInfo_test.cpp:9e76b9e856eff1e6d7a9,8dea0b244067f53d6887,matched,android:frameworks/base/tools/aapt2/cmd/ApkInfo_test.cpp:9e76b9e856eff1e6d7a9|ApkInfo_test.cpp_clangsa_abbce9be069aba104770f4fbaaeded0d.plist|1,android:frameworks/base/tools/aapt2/cmd/ApkInfo_test.cpp:9e76b9e856eff1e6d7a9|ApkInfo_test.cpp_clangsa_92a249b23558159b792cc481899537ca.plist|1,0,True,True,unchanged
Android,android:frameworks/base/tools/aapt2/cmd/Command.cpp:aa5a0b104ff5c880fb10,4865685f416a88c26403,matched,android:frameworks/base/tools/aapt2/cmd/Command.cpp:aa5a0b104ff5c880fb10|Command.cpp_clangsa_8dfc2bfc1237d8423c280aedd417cb7b.plist|0,android:frameworks/base/tools/aapt2/cmd/Command.cpp:aa5a0b104ff5c880fb10|Command.cpp_clangsa_598742cf964ff82a913053f607a80155.plist|0,0,False,False,unchanged
